172,20200116,충남,홍성군,홍성5일정기시장,쇼핑,시장,재래시장,21.473684210526315,76,https://map.kakao.com/?q=홍성5일정기시장
230,20200105,충남,청양군,명품칠갑산얼음분수축제,여행/레저,관광명소,축제,8.195175438596491,456,https://map.kakao.com/?q=명품칠갑산얼음분수축제
231,20200105,충남,청양군,세계조롱박축제,여행/레저,관광명소,축제,9.268292682926829,123,https://map.kakao.com/?q=세계조롱박축제
232,20200105,충남,청양군,천장호출렁다리,여행/레저,관광명소,관광명소기타,2.4276315789473686,608,https://map.kakao.com/?q=천장호출렁다리
233,20200105,충남,청양군,알프스마을,AOI,지역,마을,12.94413407821229,179,https://map.kakao.com/?q=알프스마을
234,20200105,충남,청양군,청양눈썰매,여행/레저,레저/스포츠,눈썰매장,15.047619047619047,42,https://map.kakao.com/?q=청양눈썰매
235,20200105,충남,청양군,칠갑산자연휴양림,여행/레저,관광명소,자연휴양림,4.94195688225539,603,https://map.kakao.com/?q=칠갑산자연휴양림
236,20200105,충남,청양군,청양목재문화자연사체험관,여행/레저,관광명소,관광명소기타,14.57391304347826,230,https://map.kakao.com/?q=청양목재문화자연사체험관
237,20200105,충남,청양군,칠갑산도립공원칠갑주차장,여행/레저,관광명소,국/도립공원,17.4878587196468,453,https://map.kakao.com/?q=칠갑산도립공원칠갑주차장
238,20200105,충남,청양군,칠갑산장승공원,여행/레저,관광명소,공원,20.233183856502244,223,https://map.kakao.com/?q=칠갑산장승공원
239,20200105,충남,청양군,청양칠갑산장승문화축제,여행/레저,관광명소,축제,21.59016393442623,61,https://map.kakao.com/?q=청양칠갑산장승문화축제
240,20200105,충남,청양군,청양칠갑산천문대,여행/레저,관광명소,관광명소기타,21.172549019607843,255,https://map.kakao.com/?q=청양칠갑산천문대
241,20200105,충남,청양군,청양시장,쇼핑,시장,종합시장,16.62938596491228,456,https://map.kakao.com/?q=청양시장
242,20200105,충남,청양군,장곡사,생활편의,종교,절,16.911522633744855,486,https://map.kakao.com/?q=장곡사
243,20200105,충남,청양군,청양군백제문화체험박물관,생활편의,문화생활시설,박물관/기념관,25.333333333333332,33,https://map.kakao.com/?q=청양군백제문화체험박물관
244,20200105,충남,청양군,블루쉽,생활편의,카페,커피전문점,24.5,2,https://map.kakao.com/?q=블루쉽
245,20200105,충남,청양군,청양군,AOI,지역,시/군/구,22.115625,320,https://map.kakao.com/?q=청양군
253,20200110,충남,청양군,칠갑산오토캠핑장,여행/레저,레저/스포츠,캠프장,16.38738738738739,333,https://map.kakao.com/?q=칠갑산오토캠핑장
260,20200111,충남,보령시,대천해수욕장,여행/레저,관광명소,해수욕장,1.2450657894736843,608,https://map.kakao.com/?q=대천해수욕장
261,20200111,충남,보령시,보령천북굴축제,여행/레저,관광명소,축제,9.446153846153846,195,https://map.kakao.com/?q=보령천북굴축제
262,20200111,충남,보령시,대천항,교통편의,교통시설,항구,2.491776315789474,608,https://map.kakao.com/?q=대천항
263,20200111,충남,보령시,한화리조트대천,여행/레저,숙박,콘도/리조트,6.8822355289421155,501,https://map.kakao.com/?q=한화리조트대천
264,20200111,충남,보령시,무창포해수욕장,여행/레저,관광명소,해수욕장,4.8305921052631575,608,https://map.kakao.com/?q=무창포해수욕장
265,20200111,충남,보령시,비체팰리스,여행/레저,숙박,콘도/리조트,12.583493282149712,521,https://map.kakao.com/?q=비체팰리스
266,20200111,충남,보령시,갱스토리,생활편의,카페,커피전문점,9.446460980036298,551,https://map.kakao.com/?q=갱스토리
